pId,pCmdline,pName,pNumThreads,pCpuTimeUserMode,pCpuTimeKernelMode,pChildrenUserMode,pChildrenKernelMode,pVoluntaryContextSwitches,pInvoluntaryContextSwitches,pBlockIODelays,pVirtualMemoryBytes
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,0,0,-1,1,0,-1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,-1,1,1,0,0,-1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,1,0,0,0,0,1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,-1,0,-1,0,0,1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,0,0,1,0,0,-1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,0,0,-1,0,0,-1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,1,-1,1,0,0,2,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,0,0,0,0,0,-1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,0,0,0,0,0,-1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,-1,1,1,-1,0,0,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,0,0,-1,1,0,0,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,3,0,0,-1,0,0,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,-3,0,0,1,0,0,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,0,1,0,0,0,0,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,1,-1,0,1,0,2,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,-1,0,0,-2,0,-2,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,1,-1,1,0,0,1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,0,0,-1,1,0,0,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,0,1,0,0,0,-1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,-1,0,-1,1,0,1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,1,-1,0,-1,0,-1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,0,1,2,-1,0,1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,-1,0,0,0,0,0,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,1,0,-1,1,0,0,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,1,-2,-1,0,0,-1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,-2.000000000000001,2,1,0,0,1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,0,0,-1,0,0,1,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,0,0,0,0,0,-2,0,0
10,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,2,-1,1,1,0,0,0,0
11,python3 ./rudataall.py -vcp /data/ContainerProfiler/test,python3,0,-3,1,-1,-3,-2,-3,0,0
12,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,0,0,16613376
17,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,16,0,0,16613376
20,sleep 360,sleep,0,8,2,2,1,22,-1,0,18382848
22,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,8,2,2,1,22,0,0,16613376
27,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,8,2,-10,-4,14,0,0,16613376
30,sleep 360,sleep,0,7,0,0,1,22,-1,0,18382848
32,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,0,0,1,22,0,0,16613376
37,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,0,-19,-9,12,0,0,16613376
40,sleep 360,sleep,0,9,0,1,0,21,2,0,18382848
42,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,9,0,1,0,21,3,0,16613376
47,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,9,0,-30,-13,9,3,0,16613376
50,sleep 360,sleep,0,8,2,2,1,22,0,0,18382848
52,/bin/bash,bash,0,1,0,-168,-20,-293,-13,-3,16609280
52,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,8,2,2,1,22,1,0,16613376
57,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,8,2,-38,-14,8,1,0,16613376
60,sleep 360,sleep,0,6,2,1,2,22,-1,0,18382848
62,/bin/bash,bash,0,4,0,-167,-20,-293,-13,-3,16609280
62,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,2,1,2,22,0,0,16613376
67,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,2,-49,-16,6,0,0,16613376
70,sleep 360,sleep,0,7,2,1,0,22,1,0,18382848
72,/bin/bash,bash,0,3,-2,-169,-20,-293,-13,-3,16609280
72,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,2,1,0,22,2,0,16613376
77,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,2,-61,-22,4,2,0,16613376
80,sleep 360,sleep,0,7,1,1,4,22,-1,0,18382848
82,/bin/bash,bash,0,5,-2,-168,-21,-294,-10,-3,16609280
82,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,1,1,4,22,0,0,16613376
87,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,-70,-23,2,0,0,16613376
90,sleep 360,sleep,0,5,2,0,1,22,-1,0,18382848
92,/bin/bash,bash,0,4,0,-167,-20,-293,-12,-3,16609280
92,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,0,1,22,0,0,16613376
97,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,2,-81,-27.999999999999996,0,0,0,16613376
100,sleep 360,sleep,0,5,2,1,1,22,-1,0,18382848
102,/bin/bash,bash,0,2,0,-168,-19,-293,-13,-3,16609280
102,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,0,0,16613376
107,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,2,-90,-35,-2,0,0,16613376
110,sleep 360,sleep,0,8,0,1,2,22,0,0,18382848
112,/bin/bash,bash,0,3,0,-168,-21,-293,-11,-3,16609280
112,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,8,0,1,2,22,1,0,16613376
117,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,0,-98,-38,-4,1,0,16613376
120,sleep 360,sleep,0,5,2,1,1,22,-1,0,18382848
122,/bin/bash,bash,0,3,-1,-168,-17,-293,-13,-3,16609280
122,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,0,0,16613376
127,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,2,-106,-43,-6,0,0,16613376
130,sleep 360,sleep,0,7,0,1,2,22,-1,0,18382848
132,/bin/bash,bash,0,1,0,-169,-20,-293,-13,-3,16609280
132,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,0,1,2,22,0,0,16613376
137,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,-1,-116,-45,-8,0,0,16613376
140,sleep 360,sleep,0,8,1,1,4,22,0,0,18382848
142,/bin/bash,bash,0,1,0,-168,-20,-293,-13,-3,16609280
142,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,8,1,1,4,22,1,0,16613376
147,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,0,-124,-46,-10,1,0,16613376
150,sleep 360,sleep,0,5,1,0,2,22,0,0,18382848
152,/bin/bash,bash,0,4,-2,-168,-19,-293,-12,-3,16609280
152,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,1,0,2,22,1,0,16613376
157,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,0,-135,-51,-12,1,0,16613376
160,sleep 360,sleep,0,6,1,1,1,22,0,0,18382848
162,/bin/bash,bash,0,1,0,-168,-20,-293,-13,-3,16609280
162,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,1,0,16613376
167,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,0,-145,-58,-14,1,0,16613376
170,sleep 360,sleep,0,6,1,1,2,22,-1,0,18382848
172,/bin/bash,bash,0,3,-2,-168,-19,-293,-13,-3,16609280
172,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,2,22,0,0,16613376
177,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,0,-153,-61,-16,0,0,16613376
180,sleep 360,sleep,0,9,2,3,2,22,-1,0,18382848
182,/bin/bash,bash,0,4,-1,-168,-17,-293,-12,-3,16609280
182,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,9,2,3,2,22,0,0,16613376
187,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,8,1,-160,-64,-18,0,0,16613376
190,sleep 360,sleep,0,5,3,3,2,22,-1,0,18382848
192,/bin/bash,bash,0,1,-1,-169,-19,-293,-12,-3,16609280
192,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,3,3,2,22,0,0,16613376
197,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,2,-169,-68,-20,0,0,16613376
200,sleep 360,sleep,0,6,1,1,0,22,1,0,18382848
202,/bin/bash,bash,0,2,-1,-168,-20,-293,-12,-3,16609280
202,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,0,22,2,0,16613376
207,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,0,-184,-74,-22,2,0,16613376
210,sleep 360,sleep,0,6,1,1,1,22,1,0,18382848
212,/bin/bash,bash,0,2,-1,-168,-19,-293,-13,-3,16609280
212,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,2,0,16613376
217,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,0,-195,-79,-24,2,0,16613376
220,sleep 360,sleep,0,6,1,0,1,22,0,0,18382848
222,/bin/bash,bash,0,5,0,-166,-19,-293,-13,-3,16609280
222,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,0,1,22,1,0,16613376
227,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-1,-204,-82,-26,1,0,16613376
230,sleep 360,sleep,0,6,1,1,0,22,1,0,18382848
232,/bin/bash,bash,0,1,1,-166,-19,-293,-13,-3,16609280
232,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,0,22,2,0,16613376
237,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-1,-213,-86,-28,2,0,16613376
240,sleep 360,sleep,0,7,0,1,1,22,-1,0,18382848
242,/bin/bash,bash,0,2,-1,-168,-21,-293,-11,-3,16609280
242,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,0,1,1,22,0,0,16613376
247,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,-2,-221.00000000000003,-88,-30,0,0,16613376
250,sleep 360,sleep,0,7,0,0,2,22,0,0,18382848
252,/bin/bash,bash,0,2,-1,-168,-20,-293,-11,-3,16609280
252,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,0,0,2,22,1,0,16613376
257,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,-2,-231,-90,-32,1,0,16613376
260,sleep 360,sleep,0,5,1,1,1,22,2,0,18382848
262,/bin/bash,bash,0,2,-1,-169,-20,-293,-12,-3,16609280
262,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,1,1,1,22,3,0,16613376
267,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-1,-240,-93,-34,3,0,16613376
270,sleep 360,sleep,0,6,1,1,1,22,-1,0,18382848
272,/bin/bash,bash,0,2,-1,-168,-21,-293,-11,-3,16609280
272,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,0,0,16613376
277,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-1,-248.00000000000003,-96,-36,0,0,16613376
280,sleep 360,sleep,0,5,2,1,1,22,0,0,18382848
282,/bin/bash,bash,0,3,-2,-168,-20,-293,-13,-3,16609280
282,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,1,0,16613376
287,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,0,-256,-99,-38,1,0,16613376
290,sleep 360,sleep,0,6,1,0,1,22,0,0,18382848
292,/bin/bash,bash,0,3,-2,-169,-19,-293,-12,-3,16609280
292,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,0,1,22,1,0,16613376
297,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-1,-267,-102,-40,1,0,16613376
300,sleep 360,sleep,0,6,1,1,0,22,-1,0,18382848
302,/bin/bash,bash,0,1,-1,-168,-20,-293,-10,-3,16609280
302,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,0,22,0,0,16613376
307,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-1,-274,-106,-42,0,0,16613376
310,sleep 360,sleep,0,8,2,1,1,22,-1,0,18382848
312,/bin/bash,bash,0,2,-1,-168,-20,-293,-13,-3,16609280
312,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,8,2,1,1,22,0,0,16613376
317,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,-1,-283,-108.00000000000001,-44,0,0,16613376
320,sleep 360,sleep,0,7,2,3,2,22,-1,0,18382848
322,/bin/bash,bash,0,1,0,-168,-20,-293,-12,-3,16609280
322,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,2,3,2,22,0,0,16613376
327,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,-1,-290,-109.00000000000001,-46,0,0,16613376
330,sleep 360,sleep,0,8,1,1,0,22,0,0,18382848
332,/bin/bash,bash,0,2,-1,-169,-20,-293,-12,-3,16609280
332,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,8,1,1,0,22,1,0,16613376
337,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,-2,-303,-113.99999999999999,-48,1,0,16613376
340,sleep 360,sleep,0,6,1,1,1,22,-1,0,18382848
342,/bin/bash,bash,0,2,-1,-168,-21,-293,-13,-3,16609280
342,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,0,0,16613376
347,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-2,-316,-119,-50,0,0,16613376
350,sleep 360,sleep,0,8,1,1,4,22,-1,0,18382848
352,/bin/bash,bash,0,4,0,-168,-20,-293,-13,-3,16609280
352,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,8,1,1,4,22,0,0,16613376
357,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,-2,-328,-118,-52,0,0,16613376
360,sleep 360,sleep,0,8,1,3,3,22,-1,0,18382848
362,/bin/bash,bash,0,3,0,-166,-19,-293,-13,-3,16609280
362,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,8,1,3,3,22,0,0,16613376
367,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,-2,-334,-122,-54,0,0,16613376
370,sleep 360,sleep,0,6,0,0,1,22,-1,0,18382848
372,/bin/bash,bash,0,4,-1,-168,-21,-293,-12,-3,16609280
372,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,0,0,1,22,0,0,16613376
377,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-3,-349,-130,-56,-1,0,16613376
380,sleep 360,sleep,0,9,2,2,2,22,-1,0,18382848
382,/bin/bash,bash,0,2,-1,-168,-20,-293,-13,-3,16609280
382,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,9,2,2,2,22,0,0,16613376
387,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,8,-1,-360,-134,-58,-1,0,16613376
390,sleep 360,sleep,0,4,2,2,0,22,-1,0,18382848
392,/bin/bash,bash,0,4,-1,-168,-17,-293,-13,-3,16609280
392,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,2,2,0,22,0,0,16613376
397,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,3,-1,-368,-139,-60,-1,0,16613376
400,sleep 360,sleep,0,7,3,2,3,22,1,0,18382848
402,/bin/bash,bash,0,4,-1,-166,-18,-293,-13,-3,16609280
402,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,3,2,3,22,2,0,16613376
407,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,0,-381,-141,-62,1,0,16613376
410,sleep 360,sleep,0,7,2,2,3,22,-1,0,18382848
412,/bin/bash,bash,0,2,-2,-169,-20,-293,-13,-3,16609280
412,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,2,2,3,22,0,0,16613376
417,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,-1,-389,-145,-64,-1,0,16613376
420,sleep 360,sleep,0,6,2,2,2,22,-1,0,18382848
422,/bin/bash,bash,0,5,0,-167,-19,-293,-13,-3,16609280
422,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,2,2,2,22,0,0,16613376
427,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-2,-401,-153,-66,-1,0,16613376
430,sleep 360,sleep,0,6,1,1,0,22,0,0,18382848
432,/bin/bash,bash,0,0,0,-167,-21,-293,-13,-3,16609280
432,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,0,22,1,0,16613376
437,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-3,-412.99999999999994,-161,-68,0,0,16613376
440,sleep 360,sleep,0,8,4,1,5,22,-1,0,18382848
442,/bin/bash,bash,0,3,1,-167,-18,-293,-11,-3,16609280
442,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,8,4,1,5,22,0,0,16613376
447,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,0,-425,-160,-70,-1,0,16613376
450,sleep 360,sleep,0,6,1,2,3,22,0,0,18382848
452,/bin/bash,bash,0,3,0,-167,-18,-293,-13,-3,16609280
452,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,2,3,22,1,0,16613376
457,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-3,-432.99999999999994,-165,-72,0,0,16613376
460,sleep 360,sleep,0,7,0,2,1,22,-1,0,18382848
462,/bin/bash,bash,0,2,0,-167,-19,-293,-13,-3,16609280
462,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,0,2,1,22,0,0,16613376
467,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,-4,-445,-176,-74,-1,0,16613376
470,sleep 360,sleep,0,6,2,2,1,22,0,0,18382848
472,/bin/bash,bash,0,2,-1,-168,-21,-293,-12,-3,16609280
472,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,2,2,1,22,1,0,16613376
477,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-2,-455,-183,-76,0,0,16613376
480,sleep 360,sleep,0,5,3,2,3,22,-1,0,18382848
482,/bin/bash,bash,0,4,2,-168,-16,-293,-13,-3,16609280
482,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,3,2,3,22,0,0,16613376
487,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-1,-466,-183,-78,-1,0,16613376
490,sleep 360,sleep,0,9,1,2,2,22,-1,0,18382848
492,/bin/bash,bash,0,2,-1,-167,-18,-293,-12,-3,16609280
492,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,9,1,2,2,22,0,0,16613376
497,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,8,-3,-474.99999999999994,-188,-80,-1,0,16613376
500,sleep 360,sleep,0,6,1,2,1,22,-1,0,18382848
502,/bin/bash,bash,0,3,-2,-167,-20,-293,-13,-3,16609280
502,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,2,1,22,0,0,16613376
507,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-3,-484.00000000000006,-197,-82,-1,0,16613376
510,sleep 360,sleep,0,6,1,1,1,22,0,0,18382848
512,/bin/bash,bash,0,2,0,-167,-20,-293,-12,-3,16609280
512,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,1,0,16613376
517,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-3,-498,-201.99999999999997,-84,0,0,16613376
520,sleep 360,sleep,0,6,1,2,0,22,0,0,18382848
522,/bin/bash,bash,0,1,1,-167,-18,-293,-13,-3,16609280
522,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,2,0,22,1,0,16613376
527,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-3,-507,-206.99999999999997,-86,0,0,16613376
530,sleep 360,sleep,0,6,2,0,1,22,-1,0,18382848
532,/bin/bash,bash,0,5,-1,-167,-19,-293,-13,-3,16609280
532,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,2,0,1,22,0,0,16613376
537,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-2,-517,-209,-88,-1,0,16613376
540,sleep 360,sleep,0,7,1,1,2,22,0,0,18382848
542,/bin/bash,bash,0,2,-1,-167,-20,-293,-13,-3,16609280
542,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,1,1,2,22,1,0,16613376
547,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,-3,-526,-210,-90,0,0,16613376
550,sleep 360,sleep,0,6,1,2,0,22,0,0,18382848
552,/bin/bash,bash,0,2,-1,-168,-20,-293,-12,-3,16609280
552,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,2,0,22,1,0,16613376
557,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-4,-533,-216,-92,-1,0,16613376
560,sleep 360,sleep,0,6,1,1,1,22,-1,0,18382848
562,/bin/bash,bash,0,2,-1,-167,-21,-293,-12,-3,16609280
562,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,0,0,16613376
567,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-4,-544,-219.00000000000003,-94,-2,0,16613376
570,sleep 360,sleep,0,6,0,1,1,22,-1,0,18382848
572,/bin/bash,bash,0,2,0,-169,-20,-293,-13,-3,16609280
572,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,0,1,1,22,0,0,16613376
577,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-5,-553,-222,-96,-2,0,16613376
580,sleep 360,sleep,0,6,1,1,1,22,-1,0,18382848
582,/bin/bash,bash,0,3,-1,-168,-19,-293,-12,-3,16609280
582,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,1,1,1,22,0,0,16613376
587,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,-4,-561,-224.99999999999997,-98,-2,0,16613376
590,sleep 360,sleep,0,7,0,0,1,22,0,0,18382848
592,/bin/bash,bash,0,2,-1,-167,-21,-293,-12,-3,16609280
592,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,0,0,1,22,1,0,16613376
597,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,6,-5,-571,-226.99999999999997,-100,-1,0,16613376
600,sleep 360,sleep,0,5,2,1,1,22,-1,0,18382848
602,/bin/bash,bash,0,2,-1,-168,-20,-293,-13,-3,16609280
602,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,0,0,16613376
607,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-3,-579,-230,-102,-2,0,16613376
610,sleep 360,sleep,0,5,2,1,1,22,-1,0,18382848
612,/bin/bash,bash,0,2,-2,-168,-20,-293,-13,-3,16609280
612,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,5,2,1,1,22,0,0,16613376
617,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,4,-3,-588,-233,-104,-2,0,16613376
620,sleep 360,sleep,0,7,2,1,1,22,1,0,18382848
622,/bin/bash,bash,0,2,-1,-168,-20,-293,-13,-3,16609280
622,/bin/bash ./profiler.sh profile -o ./test -c -t 1 sleep 360,profiler.sh,0,7,2,1,1,22,2,0,16613376
